,marca,nombre,version,link_contacto,nombre_contacto,ubicacion,segmento,ano,combustible,kilometraje,precio,permuta_por_menor,permuta_por_mayor,ultima_actualizacion,provincia,visitas,equipamiento,comentarios_vendedor,day,Volante regulable,Faros regulables desde el interior,Sistema de frenado automático,Caja automática,Butacas calefaccionadas,GPS,Espejo central antideslumbrante,Frenos ABS,No Especificado,Butacas de cuero,Motor Turbo,Anclaje de asientos infantiles (Isofix),Dirección asistida,Comandos en el volante / satelital,Sensor de luz,Llantas de Aleación,Computadora de abordo,Frenos de disco en las cuatro ruedas,Control de estabilidad (ESP),Airbags,Sensor de estacionamiento,Volante de cuero,Sensor de lluvia,Entrada USB / Auxiliar,Espejos exteriores retractiles eléctricos,Sistema de alerta de ángulo muerto,Faros direccionales,Rueda de auxilio de igual medida,Espejos eléctricos,Traba para niños,Reproduce CD / DVD,Aire acondicionado,Alarma,Control de velocidad crucero,Cierre centralizado,Camara de estacionamiento trasera,Sistema de sonido de alto rendimiento,Techo panoramico o corredizo,Vidrios eléctricos,Asistente de arranque en pendientes,Doble tracción / 4x4,Control de tracción,Butacas eléctricas,Cierre de puertas y encendido sin llave,Control de presion de neumáticos,Climatizador automático,Limpia/lava faros,Bluetooth,Faros antiniebla,Faros de Xenon,Estacionamiento automático
116,Chevrolet,Chevrolet Cruze, LT 1.8 5ptas 141cv,,Usados Seleccionados Chexa,"Córdoba, Capital",Autos Usados,2015,Nafta,61303 Km,$ 2.590.000,SI,SI,Hace 8 días,Córdoba,49,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
117,Chevrolet,Chevrolet Onix, LT 1.4 98cv,,Raina Automotores,"Mendoza, Godoy Cruz",Autos Usados,2013,Nafta,125000 Km,$ 2.150.000,SI,SI,Hoy,Mendoza,31,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth","IMPECABLE UNICA MANO RAINA AUTOMOTORESPERMUTAMOSFINANCIAMOS CUOTAS FIJAS EN PESOSRecibimos tarjeta de crédito.El vehículo esta a disposición del cliente tanto para probarlo como para que sea revisado por su mecánico de confianza.Nos encargamos de realizar ABSOLUTAMENTE TODOS los tramites de ESCRIBANIA, GESTORIA Y VERIFICACIÓN del mismo.Atención personalizada.",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,Chevrolet,Chevrolet Cruze, LT 1.8 5ptas 141cv,https://www.automotoresmotul.com.ar/,Automotores Motul ,"Mendoza, Godoy Cruz",Autos Usados,2014,Nafta,112300 Km,$ 2.740.000,SI,SI,Ayer,Mendoza,107,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros de Xenon, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Sistema de frenado automático, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","***AUTOMOTORES MOTUL***Tenemos 9 años de presencia en el mercado automotriz, contamos con un stock de más de 150 vehículos distribuidos en 2 puntos de venta.Nuestro objetivo es ofrecerte una transparente y excelente experiencia de compra segura de principio a fin. Contamos con:• Financiación hasta el 50% sólo con DNI.• Asesores profesionales que sabrán interpretar su necesidad.• Gestoría Automotor integral.• Aseguramos tu auto con los mejores precios, coberturas y compañías.***Dejanos tu usado y llévate un seminuevo***Esperamos tu consulta o tu visita por nuestras agencias.",2022-06-11,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0
119,Chevrolet,Chevrolet Onix, JOY 1.4 LS 98cv (L17),,Nihuil Motor S.A.,"Mendoza, Guaymallén",Autos Usados,2017,Nafta,88000 Km,$ 2.550.000,SI,SI,Ayer,Mendoza,37,"Aire acondicionado, Dirección asistida, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,Chevrolet,Chevrolet Prisma, LT 1.4 MT (L17),,German,"Santa Fe, Rosario",Autos Usados,2019,Nafta,27000 Km,$ 2.600.000,NO,NO,Hace 11 días,Santa Fe,14,No Especificado,Ninguno,2022-06-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Chevrolet,Chevrolet Cruze, LT 1.8 4ptas 141cv,,Hector,"Mendoza, San Martín",Autos Usados,2014,Nafta,93000 Km,$ 2.550.000,NO,NO,Antes de Ayer,Mendoza,39,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital","Rto  vigente 2023 ,cubiertas baterías nuevas distribución recién echa  estado inmejorable",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
122,Chevrolet,Chevrolet Classic, LS 1.4 N 4ptas AA,,Lobelos Automotores,"Buenos Aires, La Plata",Autos Usados,2013,Nafta,143000 Km,$ 1.400.000,SI,SI,Ayer,Buenos Aires,21,"Aire acondicionado, Dirección asistida, Cierre centralizado, Alarma, Reproduce CD / DVD",Ninguno,2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Chevrolet,Chevrolet Classic, LS 1.4 N 4ptas Pack,,Lobelos Automotores,"Buenos Aires, La Plata",Autos Usados,2016,Nafta,103000 Km,$ 1.600.000,SI,SI,Ayer,Buenos Aires,37,"Aire acondicionado, Dirección asistida, Cierre centralizado, Alarma, Frenos ABS, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar",Ninguno,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Chevrolet,Chevrolet Onix, LTZ 1.4 (L17),,Lima Automotores,"Mendoza, San Martín",Autos Usados,2017,Nafta,77000 Km,$ 2.950.000,SI,NO,Hoy,Mendoza,31,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Entrada USB / Auxiliar, Comandos en el volante / satelital",Excelente estadoFinanciacion en cuotas fijas Recibimos permuta.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
125,Chevrolet,Chevrolet Prisma, LT 1.4 MT (L17),,Lucas,"Mendoza, Guaymallén",Autos Usados,2016,Nafta,54000 Km,$ 2.200.000,NO,NO,Hoy,Mendoza,95,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Camara de estacionamiento trasera, Alarma, Frenos ABS, Airbags, Rueda de auxilio de igual medida, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital","Titular al día sin deudas, RTO hasta diciembre 2022, cambio de distribución y service hecho a los 50000 km",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
126,Chevrolet,Chevrolet Celta, LT 1.4 N 8V 5ptas 92cv,,Multi Car S.A.,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,64500 Km,$ 1.480.000,NO,NO,Ayer,Mendoza,155,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Alarma, Entrada USB / Auxiliar, Bluetooth",Sin detallesCubiertas nuevasAmplia finalización en pesos desde 12 hasta 60 cuotas sólo con el DNI y aprobación inmediata,2022-06-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
127,Chevrolet,Chevrolet Cruze, II LT 1.4T 4ptas 153cv,,Vanina,"Mendoza, Capital",Autos Usados,2017,Nafta,70000 Km,$ 3.500.000,NO,NO,Hace 4 días,Mendoza,18,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Única mano. Impecable,2022-06-11,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
128,Chevrolet,Chevrolet Sonic, LTZ 1.6 MT 5ptas,,Matias,"Mendoza, Capital",Autos Usados,2013,Nafta,94000 Km,$ 1.790.000,SI,NO,Hace 9 días,Mendoza,413,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Faros de Xenon, Techo panoramico o corredizo, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Sonic LTZ TOPE DE GAMA 2013 1.6 NAFTA 94mil km!. Aire funcionando, dirección,cierre ,cristales eléctricos,espejos eléctricos, butacas de cuero , techo , sensor de estacionamiento, velocidad crucero ,faros regulables con cree led le funciona absolutamente todo en perfecto estado.  RECIBO MENOR , ESCUCHO OFERTA DE CONTADO EFECTIVO!",2022-06-11,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0
129,Chevrolet,Chevrolet Onix, JOY+ 1.4 LS 98cv (L17),http://lumaautomotores.com.ar/,LUMA Automotores ,"Mendoza, Guaymallén",Autos Usados,2018,Nafta,56500 Km,$ 2.650.000,SI,SI,Ayer,Mendoza,122,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Entrada USB / Auxiliar",Ninguno,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,Chevrolet,Chevrolet Onix, JOY+ 1.4 LS 98cv (L17),,Paulo,"Mendoza, Capital",Autos Usados,2016,Nafta,44000 Km,$ 2.300.000,SI,SI,Hoy,Mendoza,99,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Entrada USB / Auxiliar",Excelente estado. Dueño,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,Chevrolet,Chevrolet Tracker, LTZ 1.8 4x2 Premier (L17),http://lumaautomotores.com.ar/,LUMA Automotores ,"Mendoza, Guaymallén",Autos Usados,2018,Nafta,75000 Km,$ 3.950.000,SI,SI,Ayer,Mendoza,168,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",EL VEHICULO ES MENDOCINO Y SE ENCUENTRA EN PERFECTAS CONDICIONES. SE PUEDE FINANCIAR HASTA EL 50% DEL VALOR A UNA TASA DEL 29 % ANUAL.,2022-06-11,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
132,Chevrolet,Chevrolet Cobalt, LT 1.8 N 8V MT 105cv,http://lumaautomotores.com.ar/,LUMA Automotores ,"Mendoza, Guaymallén",Autos Usados,2016,Nafta,68000 Km,$ 1.900.000,SI,SI,Ayer,Mendoza,274,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth",EL VEHICULO ES MENDOCINO Y SE ENCUENTRA EN PERFECTAS CONDICIONES. SE PUEDE FINANCIAR HASTA EL 50% DEL VALOR A UNA TASA DEL 29 % ANUAL.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133,Chevrolet,Chevrolet Prisma, LTZ 1.4 MT 98cv (L13),http://lumaautomotores.com.ar/,LUMA Automotores ,"Mendoza, Guaymallén",Autos Usados,2017,GNC,95000 Km,$ 2.480.000,SI,SI,Ayer,Mendoza,208,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth",EL VEHICULO ES MENDOCINO Y SE ENCUENTRA EN PERFECTAS CONDICIONES. SE PUEDE FINANCIAR HASTA EL 50% DEL VALOR A UNA TASA DEL 29 % ANUAL.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
134,Chevrolet,Chevrolet Spin, LTZ 1.8 5AS 105cv,,Sport´scar,"Córdoba, Capital",Autos Usados,2014,GNC,84000 Km,$ 2.400.000,SI,SI,Ayer,Córdoba,42,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
135,Chevrolet,Chevrolet Agile, LS 1.4 5ptas Spirit,,SOLMAT Automóviles,"Mendoza, Guaymallén",Autos Usados,2014,Nafta,85000 Km,$ 1.600.000,SI,SI,Hoy,Mendoza,332,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Computadora de abordo, Control de velocidad crucero, Alarma, Frenos ABS, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth","Primera mano . Pocos kms . Correa de distribución cambiada . Todos los servicios al día con su respectivo comprobante . Duplicado de llave. Manuales . Papeles al dia . Listo para transferir de inmediato SOLMAT AUTOMOVILES CON MAS DE 30 AÑOS DE TRAYECTORIA CON EL MEJOR ASESORAMIENTO Y TRANSPARENCIA EN TODAS SUS OPERACIONESATENCIÓN PERSONALIZADA.PERMUTAMOSFINANCIAMOS CUOTAS FIJAS EN PESOS . BAJAMOS LAS TASAS!El vehículo esta a disposición del cliente tanto para probarlo como para que sea revisado por su mecánico de confianza.Nos encargamos de realizar ABSOLUTAMENTE TODOS los tramites de ESCRIBANIA Y GESTORIA .• Aseguramos tu auto con los mejores precios, coberturas y compañías.",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,Chevrolet,Chevrolet Tracker, LTZ 1.8 4x2 Midnigth,,Renzo,"Mendoza, Maipú",Autos Usados,2014,Nafta,125000 Km,$ 3.000.000,NO,NO,Hace 3 días,Mendoza,14,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Traba para niños, Anclaje de asientos infantiles (Isofix), Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Impecable,2022-06-11,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
137,Chevrolet,Chevrolet Agile, LS 1.4 5ptas. (L14),,Barraquero Automotores,"Mendoza, Capital",Autos Usados,2013,Nafta,90000 Km,$ 1.650.000,SI,SI,Hoy,Mendoza,109,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Computadora de abordo, Control de velocidad crucero, Sensor de luz, Alarma, Airbags, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",EXCELENTE ESTADO!!!LISTO PARA USAR!!!DIGNO DE VER!!!,2022-06-11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY+ 98cv (L17),,Miguel,"Mendoza, Guaymallén",Autos Usados,2017,Nafta,59000 Km,$ 2.590.000,SI,SI,Hoy,Mendoza,181,"Aire acondicionado, Dirección asistida, Vidrios eléctricos, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Única mano Distribución recién hecha Manuales de fábrica 2da llave IMPECABLE!!COORDINAMOS LA HORA Y TE ESPERO!!,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
139,Chevrolet,Chevrolet Tracker, LTZ+ 1.8 AT 4x4,,Cristian Acevedo Autos,"Mendoza, Godoy Cruz",Autos Usados,2016,GNC,71000 Km,$ 3.705.000,SI,NO,Hoy,Mendoza,205,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Butacas calefaccionadas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Techo panoramico o corredizo, Caja automática, Doble tracción / 4x4, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Sensor de luz, Limpia/lava faros, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Full full 4x4 GNC de 5 ta.unico dueño.Cubiertas nuevas.Permuto menor financio.tasa del 24%,2022-06-11,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
140,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Cristian Acevedo Autos,"Mendoza, Godoy Cruz",Autos Usados,2014,Nafta,86000 Km,$ 2.270.000,SI,NO,Hoy,Mendoza,156,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Excelente estado.unico dueño.Cubiertas nuevas.Permuto menor financio tasa del 24%,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
141,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Rodrigo,"Mendoza, Godoy Cruz",Autos Usados,2014,Nafta,70000 Km,$ 3.370.000,SI,NO,Ayer,Mendoza,106,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","impecable estado general , interiores igual que okm .precio de contado efectivo , posibilidad de financiacion con tasa 24 % hasta el 50 % del valor .",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
142,Chevrolet,Chevrolet Onix, JOY 1.4 4ptas Black Plus 98cv (L19),,Miguel,"Mendoza, Guaymallén",Autos Usados,2020,Nafta,18000 Km,$ 3.190.000,SI,SI,Hoy,Mendoza,134,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth",Única mano Manuales 2da llave Impecable Coordinamos la hora y te espero,2022-06-11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
143,Chevrolet,Chevrolet Cruze, II LT 1.4T 5ptas 153cv,,Paperino Automotores,"Córdoba, Santa María",Autos Usados,2017,Nafta,114000 Km,$ 3.490.000,SI,SI,Ayer,Córdoba,67,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Ninguno,2022-06-11,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
144,Chevrolet,Chevrolet Spin, LTZ 1.8 5AS 105cv,,Franco,"Mendoza, Capital",Autos Usados,2014,Nafta,140000 Km,$ 2.200.000,NO,NO,Hace 7 días,Mendoza,270,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Excelente estado. Unica mano.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
145,Chevrolet,Chevrolet Tracker, LTZ 1.8 4x2 Midnigth,,Powermotors,"Mendoza, Guaymallén",Autos Usados,2013,Nafta,75000 Km,$ 3.200.000,SI,SI,Ayer,Mendoza,48,"Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",TE ESPERAMOS COMO SIEMPREFinanciamos hasta el 50%La Tasa más Baja del MercadoEntrega InmediataRTO VigenteRecibimos permutaTomamos consignacionesContactate,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
